team,name,nation,position,age,play,start,mplay,goal,assist,PK,PKatt,CrdY,CrdR,perG,perA,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,André Silva\Andre-Silva,pt POR,FW,23,1,1,60,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0,0.49,0,0.49,0.49,0.49,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Diego Laxalt\Diego-Laxalt,uy URU,DF,26,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.38,0.38,0,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Lorenzo Colombo\Lorenzo-Colombo,it ITA,FW,17,1,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Daniel Maldini\Daniel-Maldini,it ITA,MF,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Giovanni Di Lorenzo\Giovanni-Di-Lorenzo,it ITA,DF,26,3,3,270,0,1,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.3,0.3,0.8,0.09,0.28,0.37,0.09,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,26,3,3,270,0,1,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.1,0.1,0.2,0.04,0.06,0.09,0.04,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,29,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,24,3,3,255,0,1,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.2,0.2,0.4,0.07,0.14,0.22,0.07,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Hirving Lozano\Hirving-Lozano,mx MEX,FW,25,3,3,238,4,0,0,0,1,0,1.51,0.00,1.51,1.51,1.51,2.2,2.2,0.1,0.83,0.03,0.85,0.83,0.85,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Dries Mertens\Dries-Mertens,be BEL,MFFW,33,3,3,227,2,3,0,0,0,0,0.79,1.19,1.98,0.79,1.98,0.7,0.7,1.2,0.29,0.49,0.78,0.29,0.78,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Kostas Manolas\Kostas-Manolas,gr GRE,DF,29,3,3,225,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Victor Osimhen\Victor-Osimhen,ng NGA,FW,21,3,2,202,1,1,0,0,1,0,0.45,0.45,0.89,0.45,0.89,0.8,0.8,0.7,0.34,0.30,0.65,0.34,0.65,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,David Ospina\David-Ospina,co COL,GK,31,2,2,180,0,1,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Piotr Zieliński\Piotr-Zielinski,pl POL,MF,26,2,2,159,1,1,0,0,0,0,0.57,0.57,1.13,0.57,1.13,0.3,0.3,0.1,0.16,0.08,0.24,0.16,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,29,2,2,112,1,0,0,0,0,0,0.80,0.00,0.80,0.80,0.80,0.6,0.6,0.1,0.52,0.11,0.62,0.52,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Matteo Politano\Matteo-Politano,it ITA,FW,26,3,1,92,2,0,0,0,0,0,1.96,0.00,1.96,1.96,1.96,0.2,0.2,0.3,0.22,0.25,0.47,0.22,0.47,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Alex Meret\Alex-Meret,it ITA,GK,23,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,25,1,1,74,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Diego Demme\Diego-Demme,de GER,MF,28,2,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Elif Elmas\Elif-Elmas,mk MKD,FWMF,20,2,0,75,1,0,0,0,0,0,1.20,0.00,1.20,1.20,1.20,0.2,0.2,0.2,0.25,0.23,0.48,0.25,0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,FW,29,2,0,48,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,28,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,25,3,0,44,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Kévin Malcuit\Kevin-Malcuit,ma MAR,MF,29,1,0,16,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Andrea Petagna\Andrea-Petagna,it ITA,FW,25,2,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,1.79,1.79,0.00,1.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Nikita Contini Baranovsky\Nikita-Contini-Baranovsky,it ITA,GK,24,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Fernando Llorente\Fernando-Llorente,es ESP,FW,35,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,23,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Amir Rrahmani\Amir-Rrahmani,xk KVX,DF,26,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli,Mário Rui\Mario-Rui,pt POR,DFMF,29,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,24,7,6,512,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Keylor Navas\Keylor-Navas,cr CRC,GK,33,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.06,0.06,0.00,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Mitchel Bakker\Mitchel-Bakker,nl NED,DF,20,6,5,429,0,1,0,0,1,0,0.00,0.21,0.21,0.00,0.21,0.0,0.0,0.8,0.00,0.17,0.17,0.00,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,29,5,5,417,2,0,0,0,1,0,0.43,0.00,0.43,0.43,0.43,1.6,1.6,1.0,0.35,0.23,0.58,0.35,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,30,6,5,402,1,0,0,0,1,0,0.22,0.00,0.22,0.22,0.22,0.2,0.2,0.1,0.06,0.02,0.07,0.06,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,28,7,4,372,1,3,0,0,1,0,0.24,0.73,0.97,0.24,0.97,1.4,1.4,1.8,0.34,0.44,0.78,0.34,0.78,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Marquinhos\Marquinhos,br BRA,DF,26,4,4,360,1,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,0.7,0.7,0.0,0.17,0.00,0.17,0.17,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Marco Verratti\Marco-Verratti,it ITA,MF,27,5,4,354,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.8,0.09,0.20,0.29,0.09,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Mauro Icardi\Mauro-Icardi,ar ARG,FW,27,4,4,347,2,0,0,0,0,0,0.52,0.00,0.52,0.52,0.52,3.1,3.1,1.3,0.81,0.34,1.14,0.81,1.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Kylian Mbappé\Kylian-Mbappe,fr FRA,FWMF,21,4,4,341,4,3,1,1,0,0,1.06,0.79,1.85,0.79,1.58,4.4,3.7,1.8,1.17,0.49,1.66,0.97,1.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Julian Draxler\Julian-Draxler,de GER,MF,26,5,4,340,2,0,0,0,2,0,0.53,0.00,0.53,0.53,0.53,1.1,1.1,0.7,0.30,0.17,0.48,0.30,0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,32,4,4,335,1,1,0,0,1,0,0.27,0.27,0.54,0.27,0.54,1.6,1.6,2.7,0.43,0.72,1.15,0.43,1.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Ander Herrera\Ander-Herrera,es ESP,MF,30,7,3,438,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.09,0.09,0.18,0.09,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Neymar\Neymar,br BRA,MFFW,28,3,3,269,2,1,0,0,1,1,0.67,0.33,1.00,0.67,1.00,2.1,2.1,0.9,0.71,0.30,1.01,0.71,1.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Leandro Paredes\Leandro-Paredes,ar ARG,MF,26,4,3,159,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Abdou Diallo\Abdou-Diallo,fr FRA,DF,24,5,2,196,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Juan Bernat\Juan-Bernat,es ESP,DF,27,3,2,194,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.13,0.13,0.00,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Thilo Kehrer\Thilo-Kehrer,de GER,DF,23,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Colin Dagba\Colin-Dagba,fr FRA,DF,21,6,1,180,0,1,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.1,0.1,0.3,0.03,0.16,0.19,0.03,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DF,27,2,1,96,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Marcin Bułka\Marcin-Bulka,pl POL,GK,20,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Moise Kean\Moise-Kean,it ITA,FW,20,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.82,0.04,0.86,0.82,0.86,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Sergio Rico\Sergio-Rico,es ESP,GK,26,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Kays Ruiz\Kays-Ruiz,ma MAR,FWMF,17,3,1,87,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.06,0.00,0.06,0.06,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Arnaud Kalimuendo\Arnaud-Kalimuendo,fr FRA,FW,18,1,1,73,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.47,0.11,0.58,0.47,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Rafinha\Rafinha,br BRA,MF,27,1,1,57,0,1,0,0,1,0,0.00,1.58,1.58,0.00,1.58,0.0,0.0,0.9,0.00,1.47,1.47,0.00,1.47,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Jesé\Jese,es ESP,FW,27,2,0,24,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Bandiougou Fadiga\Bandiougou-Fadiga,fr FRA,FWMF,19,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Garissone Innocent\Garissone-Innocent,fr FRA,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Maxen Kapo\Maxen-Kapo,fr FRA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psg,Alexandre Letellier\Alexandre-Letellier,fr FRA,GK,29,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Steve Mandanda\Steve-Mandanda,fr FRA,GK,35,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Duje Ćaleta-Car\Duje-Caleta-Car,hr CRO,DF,23,7,7,620,2,0,0,0,2,0,0.29,0.00,0.29,0.29,0.29,0.7,0.7,0.1,0.10,0.02,0.12,0.10,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,30,7,7,618,0,1,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.0,0.0,0.3,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Boubacar Kamara\Boubacar-Kamara,fr FRA,MF,20,7,7,594,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,27,7,7,560,3,4,0,1,1,0,0.48,0.64,1.13,0.48,1.13,2.4,1.6,2.5,0.39,0.40,0.79,0.27,0.67,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Álvaro González\Alvaro-Gonzalez,es ESP,DF,30,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Morgan Sanson\Morgan-Sanson,fr FRA,MF,25,6,6,508,1,2,0,0,2,0,0.18,0.35,0.53,0.18,0.53,0.8,0.8,0.9,0.14,0.15,0.29,0.14,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Valentin Rongier\Valentin-Rongier,fr FRA,MF,25,7,6,507,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Darío Benedetto\Dario-Benedetto,ar ARG,FW,34,6,5,424,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.2,0.23,0.03,0.26,0.23,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Dimitri Payet\Dimitri-Payet,fr FRA,FWMF,33,5,5,345,1,1,0,0,1,1,0.26,0.26,0.52,0.26,0.52,0.4,0.4,1.1,0.10,0.29,0.40,0.10,0.40,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Jordan Amavi\Jordan-Amavi,fr FRA,DF,26,4,4,359,1,0,0,0,1,1,0.25,0.00,0.25,0.25,0.25,0.2,0.2,0.1,0.05,0.01,0.06,0.05,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Leonardo Balerdi\Leonardo-Balerdi,ar ARG,DF,21,2,2,135,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.38,0.00,0.38,0.38,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,33,2,2,135,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Maxime Lopez\Maxime-Lopez,fr FRA,FWMF,22,4,2,134,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.10,0.10,0.00,0.10,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Pape Gueye\Pape-Gueye,fr FRA,MF,21,6,1,142,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Nemanja Radonjić\Nemanja-Radonjic,rs SRB,FWMF,24,5,1,130,0,1,0,0,2,0,0.00,0.69,0.69,0.00,0.69,0.0,0.0,0.3,0.01,0.24,0.25,0.01,0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Kevin Strootman\Kevin-Strootman,nl NED,MF,30,4,1,112,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Mickaël Cuisance\Mickael-Cuisance,fr FRA,MF,20,1,1,73,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Marley Aké\Marley-Ake,fr FRA,FW,19,4,0,100,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.60,0.00,0.60,0.60,0.60,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Valère Germain\Valere-Germain,fr FRA,FWMF,30,6,0,83,1,0,0,0,0,0,1.08,0.00,1.08,1.08,1.08,0.4,0.4,0.0,0.39,0.00,0.39,0.39,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Bouna Sarr\Bouna-Sarr,gn GUI,DF,28,2,0,76,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Saîf-Eddine Khaoui\Saif-Eddine-Khaoui,tn TUN,DF,25,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.20,0.09,0.29,0.20,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Christopher Rocchia\Christopher-Rocchia,fr FRA,DF,22,1,0,12,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Luis Henrique\Luis-Henrique,br BRA,FW,18,1,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Yohann Pelé\Yohann-Pele,fr FRA,GK,37,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marseille,Lucas Perrin\Lucas-Perrin,fr FRA,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Nayef Aguerd\Nayef-Aguerd,ma MAR,DF,24,7,7,630,2,0,0,0,1,0,0.29,0.00,0.29,0.29,0.29,0.8,0.8,0.1,0.11,0.02,0.13,0.11,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Damien Da Silva\Damien-Da-Silva,fr FRA,DF,32,6,6,540,2,0,0,0,3,0,0.33,0.00,0.33,0.33,0.33,0.8,0.8,0.1,0.14,0.02,0.15,0.14,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Steven Nzonzi\Steven-Nzonzi,fr FRA,MF,31,6,6,540,1,0,0,0,3,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.5,0.07,0.08,0.15,0.07,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Romain Salin\Romain-Salin,fr FRA,GK,36,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Benjamin Bourigeaud\Benjamin-Bourigeaud,fr FRA,MF,26,7,6,493,1,2,0,0,2,0,0.18,0.37,0.55,0.18,0.55,1.2,1.2,0.5,0.22,0.08,0.31,0.22,0.31,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Eduardo Camavinga\Eduardo-Camavinga,fr FRA,MF,17,7,5,449,1,1,0,0,2,0,0.20,0.20,0.40,0.20,0.40,0.5,0.5,0.1,0.09,0.03,0.12,0.09,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Sehrou Guirassy\Sehrou-Guirassy,fr FRA,FW,24,6,5,447,3,1,0,0,0,0,0.60,0.20,0.81,0.60,0.81,2.0,2.0,0.6,0.39,0.13,0.52,0.39,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Hamari Traoré\Hamari-Traore,ml MLI,DF,28,5,5,438,0,1,0,0,0,0,0.00,0.21,0.21,0.00,0.21,0.1,0.1,0.8,0.03,0.16,0.19,0.03,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,FWMF,24,6,5,404,1,2,0,0,0,0,0.22,0.45,0.67,0.22,0.67,1.2,1.2,1.0,0.27,0.23,0.50,0.27,0.50,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Martin Terrier\Martin-Terrier,fr FRA,FWMF,23,5,5,384,1,1,0,0,1,1,0.23,0.23,0.47,0.23,0.47,0.9,0.9,0.7,0.21,0.18,0.39,0.21,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Faitout Maouassa\Faitout-Maouassa,fr FRA,DF,22,4,4,310,0,1,0,0,1,0,0.00,0.29,0.29,0.00,0.29,0.1,0.1,0.9,0.04,0.25,0.29,0.04,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Flavien Tait\Flavien-Tait,fr FRA,MFFW,27,6,3,291,0,1,0,0,2,0,0.00,0.31,0.31,0.00,0.31,0.2,0.2,1.1,0.08,0.34,0.41,0.08,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Brandon Soppy\Brandon-Soppy,fr FRA,DFMF,18,4,2,241,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Romain Del Castillo\Romain-Del-Castillo,fr FRA,MFFW,24,7,2,234,0,2,0,0,0,0,0.00,0.77,0.77,0.00,0.77,0.5,0.5,0.9,0.21,0.34,0.55,0.21,0.55,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Jonas Martin\Jonas-Martin,fr FRA,MF,30,7,2,206,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.07,0.07,0.00,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Sacha Boey\Sacha-Boey,fr FRA,DF,19,2,2,124,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.09,0.06,0.14,0.09,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Adrien Hunou\Adrien-Hunou,fr FRA,FW,26,4,1,93,1,0,0,0,0,0,0.97,0.00,0.97,0.97,0.97,1.1,1.1,0.2,1.04,0.21,1.25,1.04,1.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rennes,Dalbert Henrique\Dalbert-Henrique,br BRA,DF,26,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
